date,corona,corona virus,country_code,country_name
7/7/2020,2,5,CIV,Côte d'Ivoire
7/8/2020,1,5,CIV,Côte d'Ivoire
7/9/2020,1,5,CIV,Côte d'Ivoire
7/10/2020,1,6,CIV,Côte d'Ivoire
7/11/2020,1,3,CIV,Côte d'Ivoire
7/12/2020,2,8,CIV,Côte d'Ivoire
7/13/2020,1,4,CIV,Côte d'Ivoire
7/14/2020,1,4,CIV,Côte d'Ivoire
7/15/2020,1,2,CIV,Côte d'Ivoire
7/16/2020,1,4,CIV,Côte d'Ivoire
7/17/2020,1,3,CIV,Côte d'Ivoire
7/18/2020,1,3,CIV,Côte d'Ivoire
7/19/2020,1,4,CIV,Côte d'Ivoire
7/20/2020,1,7,CIV,Côte d'Ivoire
7/21/2020,1,4,CIV,Côte d'Ivoire
7/22/2020,1,3,CIV,Côte d'Ivoire
7/23/2020,2,4,CIV,Côte d'Ivoire
7/24/2020,1,4,CIV,Côte d'Ivoire
7/25/2020,2,3,CIV,Côte d'Ivoire
7/26/2020,1,4,CIV,Côte d'Ivoire
7/27/2020,1,3,CIV,Côte d'Ivoire
7/28/2020,1,5,CIV,Côte d'Ivoire
7/29/2020,1,3,CIV,Côte d'Ivoire
7/30/2020,1,2,CIV,Côte d'Ivoire
7/31/2020,1,2,CIV,Côte d'Ivoire
8/1/2020,1,2,CIV,Côte d'Ivoire
8/2/2020,1,2,CIV,Côte d'Ivoire
8/3/2020,1,3,CIV,Côte d'Ivoire
8/4/2020,1,2,CIV,Côte d'Ivoire
8/5/2020,1,3,CIV,Côte d'Ivoire
8/6/2020,1,2,CIV,Côte d'Ivoire
8/7/2020,1,1,CIV,Côte d'Ivoire
8/8/2020,1,3,CIV,Côte d'Ivoire
8/9/2020,1,3,CIV,Côte d'Ivoire
8/10/2020,1,1,CIV,Côte d'Ivoire
8/11/2020,1,3,CIV,Côte d'Ivoire
8/12/2020,1,3,CIV,Côte d'Ivoire
8/13/2020,1,2,CIV,Côte d'Ivoire
8/14/2020,1,2,CIV,Côte d'Ivoire
8/15/2020,1,3,CIV,Côte d'Ivoire
8/16/2020,1,3,CIV,Côte d'Ivoire
8/17/2020,0,3,CIV,Côte d'Ivoire
8/18/2020,1,2,CIV,Côte d'Ivoire
8/19/2020,1,2,CIV,Côte d'Ivoire
8/20/2020,1,2,CIV,Côte d'Ivoire
8/21/2020,1,2,CIV,Côte d'Ivoire
8/22/2020,1,2,CIV,Côte d'Ivoire
8/23/2020,1,1,CIV,Côte d'Ivoire
8/24/2020,1,3,CIV,Côte d'Ivoire
8/25/2020,1,2,CIV,Côte d'Ivoire
8/26/2020,1,1,CIV,Côte d'Ivoire
8/27/2020,1,2,CIV,Côte d'Ivoire
8/28/2020,1,2,CIV,Côte d'Ivoire
8/29/2020,2,1,CIV,Côte d'Ivoire
8/30/2020,1,3,CIV,Côte d'Ivoire
8/31/2020,1,2,CIV,Côte d'Ivoire
9/1/2020,0,2,CIV,Côte d'Ivoire
9/2/2020,1,1,CIV,Côte d'Ivoire
9/3/2020,1,2,CIV,Côte d'Ivoire
9/4/2020,1,1,CIV,Côte d'Ivoire
9/5/2020,1,1,CIV,Côte d'Ivoire
9/6/2020,1,4,CIV,Côte d'Ivoire
9/7/2020,2,3,CIV,Côte d'Ivoire
9/8/2020,1,2,CIV,Côte d'Ivoire
9/9/2020,1,1,CIV,Côte d'Ivoire
9/10/2020,1,2,CIV,Côte d'Ivoire
9/11/2020,0,3,CIV,Côte d'Ivoire
9/12/2020,1,2,CIV,Côte d'Ivoire
9/13/2020,3,3,CIV,Côte d'Ivoire
9/14/2020,0,2,CIV,Côte d'Ivoire
9/15/2020,1,2,CIV,Côte d'Ivoire
9/16/2020,1,2,CIV,Côte d'Ivoire
9/17/2020,0,2,CIV,Côte d'Ivoire
9/18/2020,1,2,CIV,Côte d'Ivoire
9/19/2020,1,2,CIV,Côte d'Ivoire
9/20/2020,0,2,CIV,Côte d'Ivoire
9/21/2020,1,2,CIV,Côte d'Ivoire
9/22/2020,1,2,CIV,Côte d'Ivoire
9/23/2020,1,2,CIV,Côte d'Ivoire
9/24/2020,1,2,CIV,Côte d'Ivoire
9/25/2020,1,3,CIV,Côte d'Ivoire
9/26/2020,1,1,CIV,Côte d'Ivoire
9/27/2020,0,3,CIV,Côte d'Ivoire
9/28/2020,1,2,CIV,Côte d'Ivoire
9/29/2020,1,1,CIV,Côte d'Ivoire
9/30/2020,1,3,CIV,Côte d'Ivoire
10/1/2020,1,2,CIV,Côte d'Ivoire
10/2/2020,1,1,CIV,Côte d'Ivoire
10/3/2020,1,1,CIV,Côte d'Ivoire
10/4/2020,2,1,CIV,Côte d'Ivoire
2/1/2020,1,3,COD,Democratic Republic of the Congo
2/2/2020,2,2,COD,Democratic Republic of the Congo
2/3/2020,5,4,COD,Democratic Republic of the Congo
2/4/2020,1,4,COD,Democratic Republic of the Congo
2/5/2020,3,6,COD,Democratic Republic of the Congo
2/6/2020,2,5,COD,Democratic Republic of the Congo
2/7/2020,3,3,COD,Democratic Republic of the Congo
2/8/2020,3,7,COD,Democratic Republic of the Congo
2/9/2020,1,5,COD,Democratic Republic of the Congo
2/10/2020,2,9,COD,Democratic Republic of the Congo
2/11/2020,2,6,COD,Democratic Republic of the Congo
2/12/2020,2,5,COD,Democratic Republic of the Congo
2/13/2020,3,4,COD,Democratic Republic of the Congo
2/14/2020,2,4,COD,Democratic Republic of the Congo
2/15/2020,3,6,COD,Democratic Republic of the Congo
2/16/2020,1,3,COD,Democratic Republic of the Congo
2/17/2020,2,3,COD,Democratic Republic of the Congo
2/18/2020,3,4,COD,Democratic Republic of the Congo
2/19/2020,2,3,COD,Democratic Republic of the Congo
2/20/2020,1,2,COD,Democratic Republic of the Congo
2/21/2020,2,2,COD,Democratic Republic of the Congo
2/22/2020,1,4,COD,Democratic Republic of the Congo
2/23/2020,1,4,COD,Democratic Republic of the Congo
2/24/2020,2,4,COD,Democratic Republic of the Congo
2/25/2020,2,3,COD,Democratic Republic of the Congo
2/26/2020,2,7,COD,Democratic Republic of the Congo
2/27/2020,1,7,COD,Democratic Republic of the Congo
2/28/2020,3,7,COD,Democratic Republic of the Congo
2/29/2020,2,4,COD,Democratic Republic of the Congo
3/1/2020,2,5,COD,Democratic Republic of the Congo
3/2/2020,4,8,COD,Democratic Republic of the Congo
3/3/2020,2,7,COD,Democratic Republic of the Congo
3/4/2020,4,10,COD,Democratic Republic of the Congo
3/5/2020,4,9,COD,Democratic Republic of the Congo
3/6/2020,3,11,COD,Democratic Republic of the Congo
3/7/2020,2,7,COD,Democratic Republic of the Congo
3/8/2020,3,6,COD,Democratic Republic of the Congo
3/9/2020,5,11,COD,Democratic Republic of the Congo
3/10/2020,14,36,COD,Democratic Republic of the Congo
3/11/2020,17,41,COD,Democratic Republic of the Congo
3/12/2020,15,32,COD,Democratic Republic of the Congo
3/13/2020,24,39,COD,Democratic Republic of the Congo
3/14/2020,20,31,COD,Democratic Republic of the Congo
3/15/2020,23,39,COD,Democratic Republic of the Congo
3/16/2020,21,51,COD,Democratic Republic of the Congo
3/17/2020,28,57,COD,Democratic Republic of the Congo
3/18/2020,41,65,COD,Democratic Republic of the Congo
3/19/2020,78,98,COD,Democratic Republic of the Congo
3/20/2020,63,83,COD,Democratic Republic of the Congo
3/21/2020,65,92,COD,Democratic Republic of the Congo
3/22/2020,66,83,COD,Democratic Republic of the Congo
3/23/2020,63,95,COD,Democratic Republic of the Congo
3/24/2020,63,76,COD,Democratic Republic of the Congo
3/25/2020,49,78,COD,Democratic Republic of the Congo
3/26/2020,40,69,COD,Democratic Republic of the Congo
3/27/2020,45,64,COD,Democratic Republic of the Congo
3/28/2020,33,64,COD,Democratic Republic of the Congo
3/29/2020,32,59,COD,Democratic Republic of the Congo
3/30/2020,37,57,COD,Democratic Republic of the Congo
3/31/2020,30,63,COD,Democratic Republic of the Congo
4/1/2020,29,57,COD,Democratic Republic of the Congo
4/2/2020,29,53,COD,Democratic Republic of the Congo
4/3/2020,28,54,COD,Democratic Republic of the Congo
4/4/2020,33,100,COD,Democratic Republic of the Congo
4/5/2020,25,44,COD,Democratic Republic of the Congo
4/6/2020,29,50,COD,Democratic Republic of the Congo
4/7/2020,29,51,COD,Democratic Republic of the Congo
4/8/2020,24,38,COD,Democratic Republic of the Congo
4/9/2020,17,27,COD,Democratic Republic of the Congo
4/10/2020,19,27,COD,Democratic Republic of the Congo
4/11/2020,16,36,COD,Democratic Republic of the Congo
4/12/2020,22,33,COD,Democratic Republic of the Congo
4/13/2020,13,31,COD,Democratic Republic of the Congo
4/14/2020,11,29,COD,Democratic Republic of the Congo
4/15/2020,16,25,COD,Democratic Republic of the Congo
4/16/2020,15,32,COD,Democratic Republic of the Congo
4/17/2020,13,28,COD,Democratic Republic of the Congo
4/18/2020,15,28,COD,Democratic Republic of the Congo
4/19/2020,15,34,COD,Democratic Republic of the Congo
4/20/2020,19,37,COD,Democratic Republic of the Congo
4/21/2020,13,23,COD,Democratic Republic of the Congo
4/22/2020,15,30,COD,Democratic Republic of the Congo
4/23/2020,15,25,COD,Democratic Republic of the Congo
4/24/2020,12,27,COD,Democratic Republic of the Congo
4/25/2020,16,31,COD,Democratic Republic of the Congo
4/26/2020,13,25,COD,Democratic Republic of the Congo
4/27/2020,15,26,COD,Democratic Republic of the Congo
4/28/2020,10,22,COD,Democratic Republic of the Congo
4/29/2020,8,29,COD,Democratic Republic of the Congo
4/30/2020,14,21,COD,Democratic Republic of the Congo
5/1/2020,8,22,COD,Democratic Republic of the Congo
5/2/2020,5,22,COD,Democratic Republic of the Congo
5/3/2020,9,22,COD,Democratic Republic of the Congo
5/4/2020,9,18,COD,Democratic Republic of the Congo
5/5/2020,12,19,COD,Democratic Republic of the Congo
5/6/2020,9,20,COD,Democratic Republic of the Congo
5/7/2020,8,20,COD,Democratic Republic of the Congo
5/8/2020,6,20,COD,Democratic Republic of the Congo
5/9/2020,5,20,COD,Democratic Republic of the Congo
5/10/2020,8,12,COD,Democratic Republic of the Congo
5/11/2020,7,19,COD,Democratic Republic of the Congo
5/12/2020,6,19,COD,Democratic Republic of the Congo
5/13/2020,7,15,COD,Democratic Republic of the Congo
5/14/2020,5,19,COD,Democratic Republic of the Congo
5/15/2020,11,17,COD,Democratic Republic of the Congo
5/16/2020,8,14,COD,Democratic Republic of the Congo
5/17/2020,6,13,COD,Democratic Republic of the Congo
5/18/2020,7,14,COD,Democratic Republic of the Congo
5/19/2020,9,15,COD,Democratic Republic of the Congo
5/20/2020,6,13,COD,Democratic Republic of the Congo
5/21/2020,6,14,COD,Democratic Republic of the Congo
5/22/2020,6,12,COD,Democratic Republic of the Congo
5/23/2020,5,11,COD,Democratic Republic of the Congo
5/24/2020,4,14,COD,Democratic Republic of the Congo
5/25/2020,5,13,COD,Democratic Republic of the Congo
5/26/2020,5,9,COD,Democratic Republic of the Congo
5/27/2020,4,13,COD,Democratic Republic of the Congo
5/28/2020,6,10,COD,Democratic Republic of the Congo
5/29/2020,5,8,COD,Democratic Republic of the Congo
5/30/2020,5,9,COD,Democratic Republic of the Congo
5/31/2020,5,9,COD,Democratic Republic of the Congo
6/1/2020,4,9,COD,Democratic Republic of the Congo
6/2/2020,3,8,COD,Democratic Republic of the Congo
6/3/2020,3,7,COD,Democratic Republic of the Congo
6/4/2020,2,7,COD,Democratic Republic of the Congo
6/5/2020,3,8,COD,Democratic Republic of the Congo
6/6/2020,2,9,COD,Democratic Republic of the Congo
6/7/2020,4,7,COD,Democratic Republic of the Congo
6/8/2020,5,14,COD,Democratic Republic of the Congo
6/9/2020,4,8,COD,Democratic Republic of the Congo
6/10/2020,2,8,COD,Democratic Republic of the Congo
6/11/2020,5,5,COD,Democratic Republic of the Congo
6/12/2020,4,4,COD,Democratic Republic of the Congo
6/13/2020,4,7,COD,Democratic Republic of the Congo
6/14/2020,6,5,COD,Democratic Republic of the Congo
6/15/2020,4,8,COD,Democratic Republic of the Congo
6/16/2020,2,7,COD,Democratic Republic of the Congo
6/17/2020,3,7,COD,Democratic Republic of the Congo
6/18/2020,2,6,COD,Democratic Republic of the Congo
6/19/2020,3,5,COD,Democratic Republic of the Congo
6/20/2020,4,7,COD,Democratic Republic of the Congo
6/21/2020,3,6,COD,Democratic Republic of the Congo
6/22/2020,4,5,COD,Democratic Republic of the Congo
6/23/2020,4,7,COD,Democratic Republic of the Congo
6/24/2020,3,8,COD,Democratic Republic of the Congo
6/25/2020,3,8,COD,Democratic Republic of the Congo
6/26/2020,3,4,COD,Democratic Republic of the Congo
6/27/2020,3,6,COD,Democratic Republic of the Congo
6/28/2020,2,5,COD,Democratic Republic of the Congo
6/29/2020,3,5,COD,Democratic Republic of the Congo
6/30/2020,2,4,COD,Democratic Republic of the Congo
7/1/2020,1,4,COD,Democratic Republic of the Congo
7/2/2020,2,5,COD,Democratic Republic of the Congo
7/3/2020,2,5,COD,Democratic Republic of the Congo
7/4/2020,2,6,COD,Democratic Republic of the Congo
7/5/2020,2,8,COD,Democratic Republic of the Congo
7/6/2020,3,5,COD,Democratic Republic of the Congo
7/7/2020,3,6,COD,Democratic Republic of the Congo
7/8/2020,1,7,COD,Democratic Republic of the Congo
7/9/2020,2,5,COD,Democratic Republic of the Congo
7/10/2020,3,4,COD,Democratic Republic of the Congo
7/11/2020,2,3,COD,Democratic Republic of the Congo
7/12/2020,2,6,COD,Democratic Republic of the Congo
7/13/2020,1,5,COD,Democratic Republic of the Congo
7/14/2020,2,6,COD,Democratic Republic of the Congo
7/15/2020,1,3,COD,Democratic Republic of the Congo
7/16/2020,1,5,COD,Democratic Republic of the Congo
7/17/2020,2,3,COD,Democratic Republic of the Congo
7/18/2020,2,3,COD,Democratic Republic of the Congo
7/19/2020,1,1,COD,Democratic Republic of the Congo
7/20/2020,3,5,COD,Democratic Republic of the Congo
7/21/2020,3,4,COD,Democratic Republic of the Congo
7/22/2020,3,4,COD,Democratic Republic of the Congo
7/23/2020,3,3,COD,Democratic Republic of the Congo
7/24/2020,2,3,COD,Democratic Republic of the Congo
7/25/2020,3,6,COD,Democratic Republic of the Congo
7/26/2020,2,3,COD,Democratic Republic of the Congo
7/27/2020,2,6,COD,Democratic Republic of the Congo
7/28/2020,4,4,COD,Democratic Republic of the Congo
7/29/2020,1,4,COD,Democratic Republic of the Congo
7/30/2020,2,4,COD,Democratic Republic of the Congo
7/31/2020,2,3,COD,Democratic Republic of the Congo
8/1/2020,2,4,COD,Democratic Republic of the Congo
8/2/2020,2,4,COD,Democratic Republic of the Congo
8/3/2020,2,4,COD,Democratic Republic of the Congo
8/4/2020,2,4,COD,Democratic Republic of the Congo
8/5/2020,2,3,COD,Democratic Republic of the Congo
8/6/2020,1,3,COD,Democratic Republic of the Congo
8/7/2020,1,2,COD,Democratic Republic of the Congo
8/8/2020,3,3,COD,Democratic Republic of the Congo
8/9/2020,4,2,COD,Democratic Republic of the Congo
8/10/2020,1,4,COD,Democratic Republic of the Congo
8/11/2020,2,4,COD,Democratic Republic of the Congo
8/12/2020,2,2,COD,Democratic Republic of the Congo
8/13/2020,3,3,COD,Democratic Republic of the Congo
8/14/2020,2,2,COD,Democratic Republic of the Congo
8/15/2020,1,3,COD,Democratic Republic of the Congo
8/16/2020,3,4,COD,Democratic Republic of the Congo
8/17/2020,1,2,COD,Democratic Republic of the Congo
8/18/2020,2,2,COD,Democratic Republic of the Congo
8/19/2020,2,2,COD,Democratic Republic of the Congo
8/20/2020,1,3,COD,Democratic Republic of the Congo
8/21/2020,2,4,COD,Democratic Republic of the Congo
8/22/2020,2,2,COD,Democratic Republic of the Congo
8/23/2020,1,3,COD,Democratic Republic of the Congo
8/24/2020,1,3,COD,Democratic Republic of the Congo
8/25/2020,1,3,COD,Democratic Republic of the Congo
8/26/2020,1,4,COD,Democratic Republic of the Congo
8/27/2020,3,2,COD,Democratic Republic of the Congo
8/28/2020,2,3,COD,Democratic Republic of the Congo
8/29/2020,2,3,COD,Democratic Republic of the Congo
8/30/2020,2,3,COD,Democratic Republic of the Congo
8/31/2020,2,2,COD,Democratic Republic of the Congo
9/1/2020,2,2,COD,Democratic Republic of the Congo
9/2/2020,2,2,COD,Democratic Republic of the Congo
9/3/2020,1,1,COD,Democratic Republic of the Congo
9/4/2020,2,2,COD,Democratic Republic of the Congo
9/5/2020,2,1,COD,Democratic Republic of the Congo
9/6/2020,2,4,COD,Democratic Republic of the Congo
9/7/2020,1,4,COD,Democratic Republic of the Congo
9/8/2020,2,2,COD,Democratic Republic of the Congo
9/9/2020,1,2,COD,Democratic Republic of the Congo
9/10/2020,2,3,COD,Democratic Republic of the Congo
9/11/2020,1,2,COD,Democratic Republic of the Congo
9/12/2020,2,2,COD,Democratic Republic of the Congo
9/13/2020,1,1,COD,Democratic Republic of the Congo
9/14/2020,1,2,COD,Democratic Republic of the Congo
9/15/2020,1,2,COD,Democratic Republic of the Congo
9/16/2020,2,2,COD,Democratic Republic of the Congo
9/17/2020,3,2,COD,Democratic Republic of the Congo
9/18/2020,2,1,COD,Democratic Republic of the Congo
9/19/2020,1,2,COD,Democratic Republic of the Congo
9/20/2020,2,2,COD,Democratic Republic of the Congo
9/21/2020,1,3,COD,Democratic Republic of the Congo
9/22/2020,1,5,COD,Democratic Republic of the Congo
9/23/2020,1,1,COD,Democratic Republic of the Congo
9/24/2020,1,2,COD,Democratic Republic of the Congo
9/25/2020,1,2,COD,Democratic Republic of the Congo
9/26/2020,1,2,COD,Democratic Republic of the Congo
9/27/2020,1,2,COD,Democratic Republic of the Congo
9/28/2020,1,2,COD,Democratic Republic of the Congo
9/29/2020,1,2,COD,Democratic Republic of the Congo
9/30/2020,1,2,COD,Democratic Republic of the Congo
10/1/2020,1,3,COD,Democratic Republic of the Congo
10/2/2020,2,2,COD,Democratic Republic of the Congo
10/3/2020,1,1,COD,Democratic Republic of the Congo
10/4/2020,1,2,COD,Democratic Republic of the Congo
2/1/2020,3,6,DNK,Denmark
2/2/2020,3,5,DNK,Denmark
2/3/2020,4,5,DNK,Denmark
2/4/2020,2,4,DNK,Denmark
2/5/2020,2,4,DNK,Denmark
2/6/2020,2,4,DNK,Denmark
2/7/2020,3,4,DNK,Denmark
2/8/2020,2,3,DNK,Denmark
2/9/2020,2,3,DNK,Denmark
2/10/2020,2,3,DNK,Denmark
2/11/2020,2,3,DNK,Denmark
2/12/2020,2,3,DNK,Denmark
2/13/2020,2,4,DNK,Denmark
2/14/2020,2,2,DNK,Denmark
2/15/2020,2,3,DNK,Denmark
2/16/2020,2,2,DNK,Denmark
2/17/2020,2,2,DNK,Denmark
2/18/2020,1,2,DNK,Denmark
2/19/2020,1,2,DNK,Denmark
2/20/2020,1,1,DNK,Denmark
2/21/2020,1,2,DNK,Denmark
2/22/2020,2,3,DNK,Denmark
2/23/2020,4,6,DNK,Denmark
2/24/2020,6,8,DNK,Denmark
2/25/2020,10,12,DNK,Denmark
2/26/2020,11,12,DNK,Denmark
2/27/2020,21,23,DNK,Denmark
2/28/2020,14,14,DNK,Denmark
2/29/2020,12,12,DNK,Denmark
3/1/2020,9,8,DNK,Denmark
3/2/2020,12,10,DNK,Denmark
3/3/2020,15,12,DNK,Denmark
3/4/2020,16,13,DNK,Denmark
3/5/2020,19,15,DNK,Denmark
3/6/2020,31,19,DNK,Denmark
3/7/2020,21,15,DNK,Denmark
3/8/2020,28,18,DNK,Denmark
3/9/2020,42,23,DNK,Denmark
3/10/2020,74,36,DNK,Denmark
3/11/2020,100,48,DNK,Denmark
3/12/2020,100,43,DNK,Denmark
3/13/2020,84,33,DNK,Denmark
3/14/2020,73,29,DNK,Denmark
3/15/2020,68,24,DNK,Denmark
3/16/2020,54,21,DNK,Denmark
3/17/2020,57,21,DNK,Denmark
3/18/2020,51,18,DNK,Denmark
3/19/2020,47,17,DNK,Denmark
3/20/2020,42,16,DNK,Denmark
3/21/2020,43,18,DNK,Denmark
3/22/2020,44,19,DNK,Denmark
3/23/2020,40,15,DNK,Denmark
3/24/2020,37,13,DNK,Denmark
3/25/2020,35,13,DNK,Denmark
3/26/2020,35,12,DNK,Denmark
3/27/2020,34,13,DNK,Denmark
3/28/2020,32,13,DNK,Denmark
3/29/2020,33,13,DNK,Denmark
3/30/2020,31,11,DNK,Denmark
3/31/2020,27,9,DNK,Denmark
4/1/2020,25,10,DNK,Denmark
4/2/2020,27,10,DNK,Denmark
4/3/2020,27,32,DNK,Denmark
4/4/2020,25,33,DNK,Denmark
4/5/2020,26,32,DNK,Denmark
4/6/2020,30,15,DNK,Denmark
4/7/2020,29,32,DNK,Denmark
4/8/2020,25,32,DNK,Denmark
4/9/2020,25,31,DNK,Denmark
4/10/2020,24,32,DNK,Denmark
4/11/2020,23,12,DNK,Denmark
4/12/2020,20,12,DNK,Denmark
4/13/2020,21,29,DNK,Denmark
4/14/2020,21,27,DNK,Denmark
4/15/2020,21,24,DNK,Denmark
4/16/2020,20,25,DNK,Denmark
4/17/2020,20,24,DNK,Denmark
4/18/2020,19,10,DNK,Denmark
4/19/2020,20,10,DNK,Denmark
4/20/2020,21,9,DNK,Denmark
4/21/2020,20,8,DNK,Denmark
4/22/2020,19,8,DNK,Denmark
4/23/2020,19,7,DNK,Denmark
4/24/2020,18,6,DNK,Denmark
4/25/2020,17,8,DNK,Denmark
4/26/2020,16,8,DNK,Denmark
4/27/2020,18,7,DNK,Denmark
4/28/2020,17,7,DNK,Denmark
4/29/2020,17,7,DNK,Denmark
4/30/2020,15,3,DNK,Denmark
5/1/2020,14,6,DNK,Denmark
5/2/2020,14,7,DNK,Denmark
5/3/2020,15,7,DNK,Denmark
5/4/2020,15,6,DNK,Denmark
5/5/2020,14,6,DNK,Denmark
5/6/2020,15,6,DNK,Denmark
5/7/2020,17,7,DNK,Denmark
5/8/2020,16,6,DNK,Denmark
5/9/2020,14,6,DNK,Denmark
5/10/2020,15,7,DNK,Denmark
5/11/2020,16,6,DNK,Denmark
5/12/2020,16,5,DNK,Denmark
5/13/2020,15,5,DNK,Denmark
5/14/2020,16,5,DNK,Denmark
5/15/2020,13,5,DNK,Denmark
5/16/2020,13,5,DNK,Denmark
5/17/2020,15,6,DNK,Denmark
5/18/2020,17,6,DNK,Denmark
5/19/2020,14,4,DNK,Denmark
5/20/2020,14,3,DNK,Denmark
5/21/2020,14,4,DNK,Denmark
5/22/2020,11,3,DNK,Denmark
5/23/2020,11,3,DNK,Denmark
5/24/2020,12,2,DNK,Denmark
5/25/2020,13,3,DNK,Denmark
5/26/2020,13,3,DNK,Denmark
5/27/2020,12,3,DNK,Denmark
5/28/2020,11,3,DNK,Denmark
5/29/2020,12,3,DNK,Denmark
5/30/2020,11,2,DNK,Denmark
5/31/2020,9,3,DNK,Denmark
6/1/2020,10,3,DNK,Denmark
6/2/2020,12,2,DNK,Denmark
6/3/2020,11,2,DNK,Denmark
6/4/2020,10,2,DNK,Denmark
6/5/2020,10,2,DNK,Denmark
6/6/2020,10,2,DNK,Denmark
6/7/2020,12,2,DNK,Denmark
6/8/2020,13,2,DNK,Denmark
6/9/2020,12,3,DNK,Denmark
6/10/2020,12,2,DNK,Denmark
6/11/2020,11,2,DNK,Denmark
6/12/2020,10,2,DNK,Denmark
6/13/2020,10,2,DNK,Denmark
6/14/2020,10,2,DNK,Denmark
6/15/2020,11,3,DNK,Denmark
6/16/2020,12,3,DNK,Denmark
6/17/2020,12,2,DNK,Denmark
6/18/2020,14,2,DNK,Denmark
6/19/2020,11,2,DNK,Denmark
6/20/2020,13,2,DNK,Denmark
6/21/2020,11,3,DNK,Denmark
6/22/2020,14,2,DNK,Denmark
6/23/2020,12,2,DNK,Denmark
6/24/2020,11,2,DNK,Denmark
6/25/2020,10,2,DNK,Denmark
6/26/2020,11,2,DNK,Denmark
6/27/2020,10,2,DNK,Denmark
6/28/2020,10,2,DNK,Denmark
6/29/2020,11,2,DNK,Denmark
6/30/2020,11,2,DNK,Denmark
7/1/2020,9,2,DNK,Denmark
7/2/2020,10,2,DNK,Denmark
7/3/2020,10,2,DNK,Denmark
7/4/2020,9,2,DNK,Denmark
7/5/2020,9,2,DNK,Denmark
7/6/2020,11,2,DNK,Denmark
7/7/2020,10,2,DNK,Denmark
7/8/2020,11,2,DNK,Denmark
7/9/2020,10,2,DNK,Denmark
7/10/2020,9,2,DNK,Denmark
7/11/2020,8,2,DNK,Denmark
7/12/2020,9,2,DNK,Denmark
7/13/2020,10,2,DNK,Denmark
7/14/2020,10,2,DNK,Denmark
7/15/2020,9,2,DNK,Denmark
7/16/2020,9,1,DNK,Denmark
7/17/2020,9,2,DNK,Denmark
7/18/2020,9,1,DNK,Denmark
7/19/2020,9,2,DNK,Denmark
7/20/2020,11,2,DNK,Denmark
7/21/2020,9,1,DNK,Denmark
7/22/2020,10,1,DNK,Denmark
7/23/2020,11,2,DNK,Denmark
7/24/2020,10,1,DNK,Denmark
7/25/2020,10,2,DNK,Denmark
7/26/2020,10,2,DNK,Denmark
7/27/2020,11,2,DNK,Denmark
7/28/2020,10,2,DNK,Denmark
7/29/2020,11,2,DNK,Denmark
7/30/2020,11,2,DNK,Denmark
7/31/2020,11,2,DNK,Denmark
8/1/2020,9,2,DNK,Denmark
8/2/2020,11,2,DNK,Denmark
8/3/2020,13,2,DNK,Denmark
8/4/2020,15,2,DNK,Denmark
8/5/2020,13,2,DNK,Denmark
8/6/2020,15,2,DNK,Denmark
8/7/2020,16,2,DNK,Denmark
8/8/2020,16,3,DNK,Denmark
8/9/2020,15,2,DNK,Denmark
8/10/2020,19,3,DNK,Denmark
8/11/2020,16,2,DNK,Denmark
8/12/2020,15,2,DNK,Denmark
8/13/2020,15,2,DNK,Denmark
8/14/2020,15,2,DNK,Denmark
8/15/2020,17,2,DNK,Denmark
8/16/2020,15,2,DNK,Denmark
8/17/2020,17,2,DNK,Denmark
8/18/2020,16,2,DNK,Denmark
8/19/2020,15,2,DNK,Denmark
8/20/2020,14,2,DNK,Denmark
8/21/2020,13,2,DNK,Denmark
8/22/2020,12,2,DNK,Denmark
8/23/2020,14,2,DNK,Denmark
8/24/2020,14,2,DNK,Denmark
8/25/2020,14,1,DNK,Denmark
8/26/2020,14,1,DNK,Denmark
8/27/2020,13,1,DNK,Denmark
8/28/2020,10,1,DNK,Denmark
8/29/2020,10,1,DNK,Denmark
8/30/2020,12,2,DNK,Denmark
8/31/2020,12,1,DNK,Denmark
9/1/2020,12,1,DNK,Denmark
9/2/2020,12,2,DNK,Denmark
9/3/2020,12,1,DNK,Denmark
9/4/2020,13,1,DNK,Denmark
9/5/2020,12,1,DNK,Denmark
9/6/2020,15,2,DNK,Denmark
9/7/2020,19,2,DNK,Denmark
9/8/2020,18,2,DNK,Denmark
9/9/2020,17,2,DNK,Denmark
9/10/2020,18,2,DNK,Denmark
9/11/2020,16,2,DNK,Denmark
9/12/2020,15,2,DNK,Denmark
9/13/2020,16,2,DNK,Denmark
9/14/2020,18,3,DNK,Denmark
9/15/2020,20,2,DNK,Denmark
9/16/2020,19,2,DNK,Denmark
9/17/2020,19,2,DNK,Denmark
9/18/2020,23,2,DNK,Denmark
9/19/2020,20,2,DNK,Denmark
9/20/2020,19,2,DNK,Denmark
9/21/2020,22,2,DNK,Denmark
9/22/2020,18,2,DNK,Denmark
9/23/2020,18,2,DNK,Denmark
9/24/2020,21,2,DNK,Denmark
9/25/2020,20,2,DNK,Denmark
9/26/2020,16,2,DNK,Denmark
9/27/2020,17,2,DNK,Denmark
9/28/2020,18,2,DNK,Denmark
9/29/2020,15,1,DNK,Denmark
9/30/2020,13,1,DNK,Denmark
10/1/2020,12,2,DNK,Denmark
10/2/2020,15,2,DNK,Denmark
10/3/2020,13,1,DNK,Denmark
10/4/2020,14,2,DNK,Denmark
2/1/2020,10,9,DJI,Djibouti
